label_bullying,text_message
0,I work in McCormick Place & hate the commute to nwi. You probably wouldn't even need to rehearse with the repetitive repertoire.
1,holy fucking jesus mother  gad damnit WTF? wow.
1,really? Thank fucking god for sleeping pills!
1,dude  that pic of you in the Gold 2009 flyer looks like a friggen glamour shot  fag. hearts!
1,Eff yeah! give @jeffreyparadise and @richiepanic a slap on the ass for me
1,you are fucking killing me. Please come to a party at my house next time yer in LA. Rice pilaf will be ready
0,I swear I had to really force myself today. hate days like that!
0,It really sucks  most come on due to too much stress. I cannot control them. It has ruined a lot in my life  but keep pushing on!
0,I hate Heidi and Spencer!!!!!!! I want them off the show!!!!!! YUCK!
1,I hate to open the flue after a long fall. We get birds or dead squirrels...totally scary!!!!!
0,Damn it all... I hate being trendy! LOL!
1,depends on how much you hate fighting w/your light. I read in the car a lot while hub drives  so very worth it to me.
0,thanks. it's part 2 we got stuck on. The rolling didn't seem to work. I'm a loser :)
1,he won't wanna pet the guinea pig?
1,i'd love to visit (or live) in san diego cause of yr round warm weather. i hate cold so bad. crowds n traf would b my probs there
1,no prob  but watch out  it's fucking addictive!
1,re:fuck the creative industries blog post (at squares of wheat):I say:Waaaay too much empty rhetoric there. Be the Change ?
0,yeah gymboy  time for you to fuck those weights and do some plyometrics
0,damn that's quite a long code...but  one thing I can tell right now is that STDOUT and tty output streams need not be same
0,u take CNN's word over mine? damn it. already told u that. ;)
1,Did...I mention that among my new disciplines are Dementation  Dominate  Presence  and Obtenebration?  I am fucking AWESOME.
1,I *really* hate housework! Then again  it was great waking up to a clean LR & kitchen! Maybe I should do it more often... :-)
1,I've been wondering that myself. Its been down for quite a damn long time... @tqbf any comment on that?
1,well damn we should have had a tweet up. I was at Kona last night as well.
1,ouch! Hope your alright! :S I hate Black Ice  Almost broke my arm on it the other week :P
0,word? oh damn! didn't expect that response
0,ah damn Sosa not the Bumsquad fam.......Hopefully you didn't drop $600
0,I thought 7lbs represented the weight of the burdeon on his shoulders. By the way the movie was pretty damn good wasn't it?
0,You have waaaaaaaaaaay too much free time! ...but that's damn cool!
1,eeeeew  I wanna cum ;)
0,damn shame right? Specially since there's so much uncut dope out there!
0,hey- finally managed to book the damn tickets online- took me over an hour!!! PVR sucks.
1, AAYE!!!  richard gre is NOT gay-re :P
1,fuck yeah bra
0,damn them! I'll link to another
1,nope can't deny that sweet face or lil schnauzer w/ ears~always wished Hildie had her pig tails~how is cropping still happening?
1,Hey~~Happy New Year new friend !! enjoy the movie~ think of me when the crazy proff shows up..damn...can't remember his name
0,oh DAMN.  I should be SO much more sophisticated  but that IS a cool #song.  OK  except that last bit.  eep.  a little too #MS
0,the new MacBook Pro?I am getting used to the tapping. I hate the way new track pad clicks. Too loud. Too hard to press.
0,if Santa's magic dies  he just becomes a regular old fat guy in a funny looking suit taking a 747 back to the North Pole
0,damn!
0,aww damn!  I think we need to kick him out the league!  LOL
1,#NAME?
0,also need to know if it is needle free as belenophobic husband would freak.
0,BOTH ARGHH!!!! I'm gonna nap cuz I'm emo right now.
1, GOOD! Now u can bring ur happy lil' ass over here & help me finish hanging this garland.  ;-)
0, Damn him!!  Oh well...worth a try.
1,Guess there wont be much skidding then. As is said hope you're on the ground floor or everyone will hate Green Grass and High Tides.
0,My friend is gay so it was kinda perfect - he said I could shop all day and then we'd go out. And no putting out! ;)
0,I have family flying in soon. Also I don't fly O'Hare in winter. My new rule. HATE. He's at a nice hotel though. :/
0,"I'm not sick  unless by sick you mean bad ass. In which case I am totally sick. Sick with a ""ph"" yo!"
1,The FA50 is a low key ultra here in ATL. It stands for Fat Ass 50K. Loop course  so you could do 25K...Half Ass.
0,I hate when that happens!
1, me too!!! I also hate closing then opening then closing shifts that gets me all out of wack.
0,I knew it wouldn't freak u out when ur time came!  Capture it if u can.
1,"says ""no more pizzas for the situation room! or else we will be fat when the war is over..."""
0,dammit I need to get an iphone. no  damn verizon...
0,no kiddin! I hate wedding planning mania.  probably the reason i got married by a justice of the peace with two witnesses.
1,hangs longer than u while u lay there on ur ass! 1 day u gonna look back @ these days & ask urself where did ur life go?
0,you're damn right I did
0,I never thought of it that way - but damn - that IS a good name..
0,He was a poodle of some kind. Toy maybe? I remember his name was Jack. So damn cute I wanted to just pick him up and squeeze him!!
0,dude  you must earn  or have a lot of dough to shell out 50usd a day! Damn  that's serious!
1,I slept horribly. Kepted waking up every hour. Kept tossing and turning. Argh I hate having to work today! Time for cardio!
0,it's pretty bad ass YO!! and the guys that run it kick ass too
1,if you can get me a signed copy of Jordan's book....we'll pull some qoutes during shows.  That guy kicks ass muchos muchos  wow
0,"lol...I might...sun isn't up yet.  Busy  multiple projects and people ready to kick ass or ""die tryin"" :)) wErd"
1,wErd... you pick out (2) kick ass hip hop songs and we'll doit yo~
0,niCE that totally kicks ass!!
0,damn skippy trippy :)
1,hola! Orli ... we are www.LuckyStartups.com looking to interview some kick ass peeps in Israel... you up to it?
1,yeah  I did that a few months ago. How's your show doing man?? looks kick ass!
0, man! I have an idea that you will LOVE & HATE!!
1,Thinking about response/actions. Have decided its not going 2b ideal 4 anyone. Its sticky bc its family. Theres love/hate/dislike
1,Not talking about incident but more so the attitude that I'm gonna bitch & make a comp do something on a subjective matter.
1,she doesnt want to scar you for life like i could.  cant talk her into sending you the video of they guy with the jar in his ass.
1,when can I meet your uncle??? Maybe he could give a wiki demo to our loser peeps!?
0,is there a good intro to cucumber+rspec? the wiki sucks.
0, when i was young  i used to hate terry preichet!because i compared him to tolkien... pretty dumb in hindsight!
0,I hate how the corporate world wants americans to shave everyday.
1,what a coincidence! I'm wearing my fat jeans today and it felt like they were my skinny jeans!
1,sucks  don't it?
0,It's just so damn cute. even the ghosties that KILL YOU OVER AND OVER AND OVER AND OVER.... *ahem* are cute.
0,Damn  Thats out of reach for me now. Thanks anyway. Ever tried this ? http://camstudio.org
1,doc's a dick.. ill manage without injuring myself.. self inflicted pain would be desperate..which I think I am.. Siiigghhh!!
1,Agreed!  Twitter showed the way with the whale ;)
1,No- shopping isn't what sucks! It's the crowds that cause the trouble. haha! Love your website btw!!
1,FUCK YEAH BIOSHOCK! Tell me how the apartment hunt goes!
0,Thats cause they are School Girls! GAY!
0,and also jus my lappy is gone so m usin last fm...othrwise who gives a damn...once its bak i'll hav all the songs so bbye last.fm
1,Merry Christmas to you too  Casey. For tomorrow. Er  or today. Grrr  damn time zones....
1,Are we going to see an appearance of the 'fuck me' boots? :P
1,Sounds more reasonable. I hate having to buy 8+ presents for my very small family alone. Soulless Myer gift cards FTW
0,ugh that sucks. Its good she cares but still I'm sure you'd be ok.
0,"Kelidawn me too! I hate putting it away just s much. But i do luv the way it smells when it comes out the dryer!
Ashley"
1,Wtf. Fuck you
0,damn you! was there grape? please tell me you've tried grape. its the best!
0,damn I wanna go Ms Baker  too!
0,damn I wanna go see Ms Baker  too!
0,You should had me do that cleaning. Damn.
0,yeah  but are they stealing them from those damned stores that hold the poor things hostage in windows? i hate those stores
1,Lawlz. yr a bitch. hoe.
1,Sorry you bitch punched TEO.
1,oh no  I always try to make my desk look neat. Fail whale. There are always newspapers piling up  cables are worse!
1,Funny I always thought Job Security is dependent to how much ass you can kiss? (wait I guess they are one of the same if you think..)
0,Damn him!  I had my milk all ready for some dunkin'
1,Oh I know. It doesn't hurt to have one of the richest woman in the world actually hate you. Elvis had the Memphis Mafia. Oprah...
0,that sucks.
0,I hate to say it  but  I'm day 14 :( That is the only item both my kids have in common on there Christmas list this year!
0,it's cuz twinkle sucks :)
0,have a safe trip  planes freak me out :(
0,Will Tweetie ever startup/refresh with the last read tweet like Twitterific? I hate scrolling wayyyy down to see tweets i missed
1,Lol  I'm not enough of a LOTR nerd to need to install Tolkien fonts. :)
1,it was a good show...dude!  Did you call in gay  rotfl
1,hmmm....or do they hate you because you didn't let them join in the parranda? Nah  probably the corp council thing
1,LOL Hon  I have been saying for a while now that this boy will be gay. It really bothers the hubs when I do  so Im tryin 2b good
1,"lol exactly. ""Hey guys  how about a 13-sided paralellogram? THAT'LL fuck em up!"
1,Yeh  but every nerd like to think he/she is devastatingly good-looking  as revenge on those who snubbed them. Trust me  I kno
1,Gee  i might if the person running this hadn't been such a bitch to me. I'll focus my efforts elsewhere  thanks.
1,haha you'd think so right? I AM giving something away though i'm just surprised cause it's that high..my sqz  pg honestly sucks lol
0,Ahh! Damn! Thank you! Is there any way to show them?
1,heh i'm a thunking (friggin hate that word - 'thunking' how daft - anyway) - is it a CON?
0,oooh no be well that sucks - i know :-)
1, i just fucking beat you!
1,HOLY FUCK! that was one tough fucking cow!
0,to bad i am the god damn WINNAR!
1,yeah i know but its also too bad about the children ya know BECAUsE I FUCKING WON!
0,ur telling me! Especially out on the back roads in east bum fuck!
1,Heh  his name's Jeremy (stupid little nerd  but he's up for any challenge.) And he's about to break  anyway.
0,you are gorgeous as fuck.
0,ouch that sucks.
1,hippies hate that stuff... too chemical-y. This is true when used in ENORMOUS amounts.
0,Yeah  do you believe our kids hate steak?  When we have steak  they eat lips and you know whats. LOL
0,Damn girl  these are CUTE! http://tinyurl.com/8d8v8c
1,i have to go inside of you tomorrow. i hate myself every time i am in you. i feel cheap and dirty.
0,I think I have the same nasty chest cough. It sucks.
0,know you have the Yahoo T&C story too... damn what are they chasing the few customers they have away now?
0,- thanks for following Austin Girl's @fatbastardrules. Fat Bastard  loves pink stilettos & pink iPhones. Not afraid to  ...
